INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰1', 3, '1번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 244, RNUMBER.currval, 0, 0, '리뷰4407', 4, '4407번째 리뷰', '2020-02-24', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰4408', 2, '4408번째 리뷰', '2020-03-28', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰4409', 2, '4409번째 리뷰', '2020-05-26', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 183, RNUMBER.currval, 0, 0, '리뷰4410', 1, '4410번째 리뷰', '2020-04-19', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰4411', 2, '4411번째 리뷰', '2020-04-24', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰4412', 2, '4412번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 153, RNUMBER.currval, 0, 0, '리뷰4413', 4, '4413번째 리뷰', '2020-03-04', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 230, RNUMBER.currval, 0, 0, '리뷰4414', 5, '4414번째 리뷰', '2020-03-28', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4415', 5, '4415번째 리뷰', '2020-03-09', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4416', 4, '4416번째 리뷰', '2020-03-16', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰4417', 2, '4417번째 리뷰', '2020-02-28', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰4418', 5, '4418번째 리뷰', '2020-04-16', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰4419', 4, '4419번째 리뷰', '2020-05-26', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰4420', 1, '4420번째 리뷰', '2020-05-14', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰4421', 2, '4421번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 228, RNUMBER.currval, 0, 0, '리뷰4422', 5, '4422번째 리뷰', '2020-04-19', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰4423', 3, '4423번째 리뷰', '2020-05-04', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 224, RNUMBER.currval, 0, 0, '리뷰4424', 2, '4424번째 리뷰', '2020-04-03', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 210, RNUMBER.currval, 0, 0, '리뷰4425', 2, '4425번째 리뷰', '2020-03-02', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 144, RNUMBER.currval, 0, 0, '리뷰4426', 1, '4426번째 리뷰', '2020-04-12', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 177, RNUMBER.currval, 0, 0, '리뷰4427', 1, '4427번째 리뷰', '2020-03-12', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 218, RNUMBER.currval, 0, 0, '리뷰4428', 1, '4428번째 리뷰', '2020-05-15', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 171, RNUMBER.currval, 0, 0, '리뷰4429', 2, '4429번째 리뷰', '2020-04-02', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 187, RNUMBER.currval, 0, 0, '리뷰4430', 5, '4430번째 리뷰', '2020-05-04', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰4431', 1, '4431번째 리뷰', '2020-05-08', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰4432', 2, '4432번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰4433', 3, '4433번째 리뷰', '2020-04-19', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰4434', 4, '4434번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 182, RNUMBER.currval, 0, 0, '리뷰4435', 1, '4435번째 리뷰', '2020-04-27', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 145, RNUMBER.currval, 0, 0, '리뷰4436', 3, '4436번째 리뷰', '2020-02-28', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 142, RNUMBER.currval, 0, 0, '리뷰4437', 2, '4437번째 리뷰', '2020-05-20', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰4438', 4, '4438번째 리뷰', '2020-03-01', '리뷰봇', '40대 ↑', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 170, RNUMBER.currval, 0, 0, '리뷰4439', 3, '4439번째 리뷰', '2020-03-12', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰4440', 5, '4440번째 리뷰', '2020-05-20', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰4441', 1, '4441번째 리뷰', '2020-03-01', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 280, RNUMBER.currval, 0, 0, '리뷰4442', 5, '4442번째 리뷰', '2020-03-18', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 226, RNUMBER.currval, 0, 0, '리뷰4443', 4, '4443번째 리뷰', '2020-03-17', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰4444', 5, '4444번째 리뷰', '2020-02-27', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰4445', 2, '4445번째 리뷰', '2020-02-25', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4446', 4, '4446번째 리뷰', '2020-03-29', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 153, RNUMBER.currval, 0, 0, '리뷰4447', 4, '4447번째 리뷰', '2020-04-18', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰4448', 4, '4448번째 리뷰', '2020-04-19', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰4449', 4, '4449번째 리뷰', '2020-03-14', '리뷰봇', '40대 ↑', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰4450', 5, '4450번째 리뷰', '2020-03-10', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰4451', 3, '4451번째 리뷰', '2020-03-01', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4452', 1, '4452번째 리뷰', '2020-03-17', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 179, RNUMBER.currval, 0, 0, '리뷰4453', 5, '4453번째 리뷰', '2020-03-19', '리뷰봇', '10대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 232, RNUMBER.currval, 0, 0, '리뷰4454', 3, '4454번째 리뷰', '2020-04-30', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4455', 5, '4455번째 리뷰', '2020-03-26', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰4456', 5, '4456번째 리뷰', '2020-04-04', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰4457', 4, '4457번째 리뷰', '2020-04-25', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰4458', 2, '4458번째 리뷰', '2020-04-12', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 266, RNUMBER.currval, 0, 0, '리뷰4459', 2, '4459번째 리뷰', '2020-04-21', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 150, RNUMBER.currval, 0, 0, '리뷰4460', 4, '4460번째 리뷰', '2020-05-13', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 164, RNUMBER.currval, 0, 0, '리뷰4461', 3, '4461번째 리뷰', '2020-02-28', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4462', 2, '4462번째 리뷰', '2020-04-06', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰4463', 3, '4463번째 리뷰', '2020-03-25', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰4464', 5, '4464번째 리뷰', '2020-04-05', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 142, RNUMBER.currval, 0, 0, '리뷰4465', 3, '4465번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4466', 1, '4466번째 리뷰', '2020-04-15', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 206, RNUMBER.currval, 0, 0, '리뷰4467', 2, '4467번째 리뷰', '2020-05-08', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰4468', 5, '4468번째 리뷰', '2020-03-23', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 253, RNUMBER.currval, 0, 0, '리뷰4469', 1, '4469번째 리뷰', '2020-03-09', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰4470', 5, '4470번째 리뷰', '2020-04-19', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰4471', 4, '4471번째 리뷰', '2020-04-10', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4472', 1, '4472번째 리뷰', '2020-03-18', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 217, RNUMBER.currval, 0, 0, '리뷰4473', 3, '4473번째 리뷰', '2020-03-20', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰4474', 4, '4474번째 리뷰', '2020-03-15', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰4475', 5, '4475번째 리뷰', '2020-03-01', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4476', 4, '4476번째 리뷰', '2020-05-09', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰4477', 5, '4477번째 리뷰', '2020-05-03', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 199, RNUMBER.currval, 0, 0, '리뷰4478', 2, '4478번째 리뷰', '2020-03-13', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰4479', 3, '4479번째 리뷰', '2020-05-23', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 232, RNUMBER.currval, 0, 0, '리뷰4480', 3, '4480번째 리뷰', '2020-02-29', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰4481', 3, '4481번째 리뷰', '2020-03-30', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰4482', 2, '4482번째 리뷰', '2020-05-02', '리뷰봇', '20대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰4483', 1, '4483번째 리뷰', '2020-03-17', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 143, RNUMBER.currval, 0, 0, '리뷰4484', 5, '4484번째 리뷰', '2020-04-12', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4485', 1, '4485번째 리뷰', '2020-02-19', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰4486', 3, '4486번째 리뷰', '2020-02-26', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰4487', 3, '4487번째 리뷰', '2020-03-22', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰4488', 1, '4488번째 리뷰', '2020-04-13', '리뷰봇', '10대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰4489', 1, '4489번째 리뷰', '2020-05-18', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰4490', 4, '4490번째 리뷰', '2020-04-14', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰4491', 4, '4491번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 161, RNUMBER.currval, 0, 0, '리뷰4492', 2, '4492번째 리뷰', '2020-04-25', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰4493', 1, '4493번째 리뷰', '2020-04-11', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰4494', 1, '4494번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 151, RNUMBER.currval, 0, 0, '리뷰4495', 1, '4495번째 리뷰', '2020-03-28', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 188, RNUMBER.currval, 0, 0, '리뷰4496', 4, '4496번째 리뷰', '2020-03-10', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 157, RNUMBER.currval, 0, 0, '리뷰4497', 2, '4497번째 리뷰', '2020-05-01', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 150, RNUMBER.currval, 0, 0, '리뷰4498', 4, '4498번째 리뷰', '2020-04-29', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 152, RNUMBER.currval, 0, 0, '리뷰4499', 5, '4499번째 리뷰', '2020-03-06', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 203, RNUMBER.currval, 0, 0, '리뷰4500', 3, '4500번째 리뷰', '2020-04-20', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 145, RNUMBER.currval, 0, 0, '리뷰4501', 1, '4501번째 리뷰', '2020-05-25', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 168, RNUMBER.currval, 0, 0, '리뷰4502', 5, '4502번째 리뷰', '2020-02-22', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4503', 3, '4503번째 리뷰', '2020-04-17', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰4504', 4, '4504번째 리뷰', '2020-03-23', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 146, RNUMBER.currval, 0, 0, '리뷰4505', 5, '4505번째 리뷰', '2020-05-26', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰4506', 4, '4506번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 253, RNUMBER.currval, 0, 0, '리뷰4507', 3, '4507번째 리뷰', '2020-02-18', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 196, RNUMBER.currval, 0, 0, '리뷰4508', 4, '4508번째 리뷰', '2020-03-26', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 239, RNUMBER.currval, 0, 0, '리뷰4509', 3, '4509번째 리뷰', '2020-02-18', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 233, RNUMBER.currval, 0, 0, '리뷰4510', 4, '4510번째 리뷰', '2020-04-12', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 267, RNUMBER.currval, 0, 0, '리뷰4511', 3, '4511번째 리뷰', '2020-05-13', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰4512', 4, '4512번째 리뷰', '2020-03-22', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 206, RNUMBER.currval, 0, 0, '리뷰4513', 1, '4513번째 리뷰', '2020-05-22', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰4514', 2, '4514번째 리뷰', '2020-03-29', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 220, RNUMBER.currval, 0, 0, '리뷰4515', 2, '4515번째 리뷰', '2020-02-29', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰4516', 3, '4516번째 리뷰', '2020-03-25', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰4517', 5, '4517번째 리뷰', '2020-05-08', '리뷰봇', '10대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰4518', 5, '4518번째 리뷰', '2020-04-08', '리뷰봇', '30대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4519', 2, '4519번째 리뷰', '2020-03-09', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰4520', 4, '4520번째 리뷰', '2020-04-14', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 270, RNUMBER.currval, 0, 0, '리뷰4521', 3, '4521번째 리뷰', '2020-04-25', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰4522', 2, '4522번째 리뷰', '2020-03-13', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰4523', 2, '4523번째 리뷰', '2020-03-07', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 145, RNUMBER.currval, 0, 0, '리뷰4524', 1, '4524번째 리뷰', '2020-04-03', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 228, RNUMBER.currval, 0, 0, '리뷰4525', 1, '4525번째 리뷰', '2020-04-10', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 209, RNUMBER.currval, 0, 0, '리뷰4526', 1, '4526번째 리뷰', '2020-05-04', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 146, RNUMBER.currval, 0, 0, '리뷰4527', 5, '4527번째 리뷰', '2020-03-13', '리뷰봇', '20대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 153, RNUMBER.currval, 0, 0, '리뷰4528', 2, '4528번째 리뷰', '2020-05-14', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰4529', 5, '4529번째 리뷰', '2020-04-28', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 182, RNUMBER.currval, 0, 0, '리뷰4530', 1, '4530번째 리뷰', '2020-03-11', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 245, RNUMBER.currval, 0, 0, '리뷰4531', 2, '4531번째 리뷰', '2020-04-28', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 236, RNUMBER.currval, 0, 0, '리뷰4532', 2, '4532번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰4533', 3, '4533번째 리뷰', '2020-02-21', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 179, RNUMBER.currval, 0, 0, '리뷰4534', 1, '4534번째 리뷰', '2020-02-19', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
